system:index,count,.geo
2006_07_01_0,307,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2006_08_01_0,1,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2006_09_01_0,84,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2006_10_01_0,50,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2006_11_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2006_12_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2007_01_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2007_02_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2007_03_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2007_04_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2007_05_01_0,2146,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2007_06_01_0,14007,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2007_07_01_0,113,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2007_08_01_0,16,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2007_09_01_0,2,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2007_10_01_0,33,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2007_11_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2007_12_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2008_01_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2008_02_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2008_03_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2008_04_01_0,71,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2008_05_01_0,13,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2008_06_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2008_07_01_0,79,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2008_08_01_0,39,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2008_09_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2008_10_01_0,93,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2008_11_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2008_12_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2009_01_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2009_02_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2009_03_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2009_04_01_0,219,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2009_05_01_0,26,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2009_06_01_0,4694,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2009_07_01_0,2717,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2009_08_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2009_09_01_0,13,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2009_10_01_0,3,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2009_11_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
2009_12_01_0,0,"{""type"":""Polygon"",""coordinates"":[[[-80.085013090379,54.51485948757966],[-82.721731840379,45.5142330216639],[-82.897513090379,42.22057951473038],[-79.557669340379,43.12523804096085],[-76.569388090379,43.89016779335855],[-73.75688809037901,44.89498490853269],[-70.944388090379,45.14349306417887],[-69.186575590379,47.68775890562302],[-67.428763090379,45.39092265983063],[-66.901419340379,44.52020038382247],[-65.143606840379,43.253399413892794],[-60.573294340379,45.5142330216639],[-50.55376309037899,48.041543588990834],[-57.760794340379,59.12536279402005],[-75.163138090379,64.50602978671496],[-82.018606840379,59.83942963646645],[-80.085013090379,54.51485948757966]]]}"
